day,actual,fitted
0.0,4.0,0.0
1.0,5.0,0.0
2.0,5.0,1.2230166932926525
3.0,7.0,2.0422846947489237
4.0,9.0,2.844208721944586
5.0,10.0,3.804063120678152
6.0,4.0,5.035659108206733
7.0,13.0,6.647902188030747
8.0,9.0,8.76995088699704
9.0,20.0,11.567042713266735
10.0,18.0,15.255266263218662
11.0,30.0,20.118887313633504
12.0,29.0,26.532415883333513
13.0,36.0,34.98938776342827
14.0,57.0,46.140128807075364
15.0,48.0,60.84135039487528
16.0,58.0,80.22123783583073
