beta
0.8041442703666241
0.7960296972038654
0.8081931607425213
0.7936486134634471
0.793498733863234
0.7882470383495093
0.8058893886896114
0.7964002009481189
0.802418962614065
0.7760060718655586
0.8011442590723344
0.7877372578774895
0.7870444726480296
0.8052712513413279
0.7939176851292541
0.7858527503907677
0.7873514436728054
0.8254647205484797
0.8042303152754966
0.7883977708118617
0.8018493982334622
0.8033257628692082
0.7927224072269017
0.8028440813126524
0.7928116865444462
0.7915312503335734
0.8036225894947706
0.8059174484483628
0.803377243783325
0.775567584928951
0.7965670483116992
0.7976124059143306
0.8193685139995069
0.7840713758564353
0.7966491053329077
0.7996777301638114
0.7950707300177524
0.7950733197201041
0.7928853026207071
0.7888246016771695
0.7827502099792673
0.7824375419423449
0.8069933603004985
0.8009632833306044
0.7951988171786067
0.800145270880714
0.7912224474898063
0.8062534649949522
0.7976230804909402
0.787429411631583
0.7868718660420472
0.7895922748673707
0.7911118787231591
0.8074950657784936
0.8024599189345458
0.7919963052250559
0.7874623804539471
0.7830362239630522
0.7978136261480033
0.7989122213806126
0.7927052931241539
0.7770212494050509
0.7862050677614751
0.7781844503246254
0.8007270921345867
0.7967809861713524
0.811466783154762
0.8090218847295545
0.7756671523005503
0.8010228002941767
0.8012302178468391
0.7861530370020996
0.8138969725091015
0.7839783345529358
0.7932863901474297
0.7965272009347975
0.7992088838852941
0.7815058132644186
0.792279461006401
0.7892939945989932
0.7964174123201019
0.794803296842491
0.7985880641249455
0.8014565035629585
0.7883094977483931
0.7782355025281863
0.7789824041521567
0.7925345559244668
0.7963761303875072
0.7991552790644715
0.7844604903467596
0.7755080358161905
0.7916503094066863
0.8044937757022057
0.8141522158705752
0.7897353373923238
0.8058344692049285
0.8018531075346981
0.7922044241800389
0.79635533120949
0.7941791723793903
0.8005682855565094
0.7955166670928974
0.7928149490151555
0.7971085337619734
0.7884823994524777
0.7981274901314375
0.8060492910297766
0.7955693669244644
0.7659431706368923
0.7869700142186434
0.7745062819565647
0.7951556082442401
0.7947402471747683
0.792915815365847
0.7880442739301486
0.7870690624415874
0.8113554700155384
0.7932045639855022
0.7833080850541596
0.7900056479126217
0.7852705639041959
0.7987544894874424
0.7873282435091413
0.7932517506334034
0.7916689441045599
0.796120005548195
0.7892335908027599
0.771938580481776
0.7940023589508758
0.7641978013644256
0.779665505861441
0.791419812337845
0.7956175673380491
0.7762617450571953
0.7730435349869275
0.8000956091238188
0.8000024598464435
0.7884638446010651
0.7916739459496348
0.7981059285285486
0.7995886698458342
0.7796312012304933
0.8005502187466481
0.8096501797645758
0.7917627854179591
0.8051318569073951
0.7964074009261091
0.8098741476936264
0.7962800130149369
0.7943380614853589
0.7730027393717319
0.8011684222257459
0.783256835230859
0.8031844009179734
0.7885538527742028
0.7978203077454732
0.7923229537302816
0.800620519280933
0.7813374930027203
0.8087255544247636
0.7932659569313986
0.8036893892660733
0.7847202267328607
0.783658364758667
0.7957671889117726
0.8020551312889436
0.7786134339507969
0.796300410102123
0.7926689985125993
0.7762647983827372
0.7992796382680536
0.796239688543137
0.804907458554903
0.787488457141419
0.798631690526381
0.7902007442260464
0.7953982653468845
0.8040032330422399
0.7848975942598918
0.7992278722766785
0.8034049870446829
0.8034140930328844
0.8039258714121217
0.8099490579119443
0.814032490933551
0.7928024196017437
0.8085031912755476
0.7966916848719136
0.7827336595048838
0.7939860839059842
0.8024992495125324
0.790600344417618
0.8021402767673131
0.7952698824778998
0.7762705494841666
0.7943668309526764
0.8022368523420462
0.7980511135363484
0.7716065133840309
