beta0,beta1,q,t_int,phi
0.807993319394988,0.06673253802457817,0.160208448614437,22.542180714623733,8.603446784702673
0.8031563362501972,0.06655966016361123,0.15817288154099698,22.92064659187793,8.767980377882619
0.8165507140807098,0.09230671081005423,0.22995744463373657,23.686996344300564,12.989888802453217
0.8116429188050593,0.0844468718544075,0.2378458317621006,24.245927521646944,13.37086084347878
0.8050378120178392,0.08475132409188495,0.22486377368610572,24.406751342179106,15.611201248991081
0.805627430737754,0.08348821419100799,0.22944002620789267,24.648860143558245,16.48645074257648
0.8048888151704303,0.0858195856348775,0.23407648286666458,24.43474251256867,17.990736518599455
0.808095250576886,0.08434627170695466,0.21997666433539587,24.1785760128543,9.529775644697882
0.8195857333460221,0.072025994505736,0.20819972519335414,24.265847344252627,8.469389499263713
0.8201657296095299,0.08355742821439621,0.29293049757432865,25.143659007508184,8.261041290637845
0.8060069903773646,0.07877701079458102,0.39140082109677193,26.926324759414726,7.419773899634549
0.7914206512283127,0.08750361257270693,0.28067279751428065,25.754690370381525,9.158661207757243
0.8243141715219329,0.07658817396232015,0.17880009365496302,22.638542544482462,13.636052976269774
0.8466794551964855,0.07596695210566892,0.1825179993851263,22.124262847577036,10.68915379746748
0.8140819531690935,0.07949087850940262,0.21425821069295212,23.83876176055557,8.919616442786648
0.8133876222506096,0.06711245917777121,0.17572253647273037,23.41744790278633,14.198107990776913
0.8309076073597362,0.06826448019868313,0.16871986963509822,22.55238052965855,12.226845857577176
0.8260436576484056,0.06904292723016146,0.1698388885984945,22.781704356735133,11.844068358087933
0.8128945850086713,0.08680916928026516,0.20911750146028754,23.729884936157596,17.999869285266016
0.8079576978984333,0.07288422781009175,0.2168839565338357,24.495529279726473,9.672179458314453
0.8059733688518012,0.07404077049409825,0.21629503838652453,24.772846156857607,9.131543058753635
0.8019976177566561,0.08566088259738949,0.4247551145139309,27.271137514704236,13.47874964617635
0.8014336334578219,0.09341979587992884,0.5042166826574112,26.799026518613687,16.428715023786076
0.8012787297292073,0.09083211382331967,0.4862589866910017,27.364690453857083,17.969982254585663
0.8008292089309506,0.08754084839222644,0.43786720544661517,27.10375250167157,16.889688725984918
0.7905772615400574,0.0877011680135102,0.329674738351172,26.238807897765103,6.577582127244603
0.8088783682413874,0.08950831753467249,0.2656064760981775,24.896210834338323,17.343584663319234
0.8022095438561613,0.07459139302944695,0.1878558908381756,23.99308676645359,8.572895773854823
0.8140512631884568,0.0753879417422124,0.2205989173890082,24.242040101458276,9.358223610221767
0.813340950610326,0.08919533781792731,0.20078427314157365,23.140862634234622,10.847903455760878
